timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-11T19:26:58,MentalRisk2026,73b459da-e006-41ee-b992-cb0f402497db,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.03404645899991,5.833081939914815e-09,1.922542063458557e-09,0.1989,0.0221,3.0,8.64393156224423e-10,9.31916995316351e-09,1.315972499469353e-09,1.1499535608857287e-08,0.0,Mexico,MEX,mexico city,,,macOS-26.4.1-arm64-arm-64bit-Mach-O,3.13.1,3.2.6,11,Apple M3 Pro,1,Apple M3 Pro,-99.1769,19.3901,18.0,process,0,0,0,0,N,1.0,0.0
2026-04-11T23:04:56,MentalRisk2026,f6edd9be-befd-4d70-be17-4d3241722d77,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.091695458000686,7.82401204965903e-09,2.5306541850401407e-09,0.2961,0.0309,3.0,1.1542519205818282e-09,1.3328465010416042e-08,9.418058334631495e-10,1.542452276446102e-08,0.0,Mexico,MEX,mexico city,,,macOS-26.4.1-arm64-arm-64bit-Mach-O,3.13.1,3.2.6,11,Apple M3 Pro,1,Apple M3 Pro,-99.1769,19.3901,18.0,process,0,0,0,0,N,1.0,0.0
2026-04-12T19:07:56,MentalRisk2026,7253a4e7-c195-49de-b911-ef741f88d8d7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.1225846669985913,4.278510793276853e-08,1.3701824768739837e-08,1.0870000000000002,0.1799,3.0,5.579983758126321e-09,7.805066856427604e-08,7.173608325198681e-10,8.434801315492222e-08,0.0,Mexico,MEX,mexico city,,,macOS-26.4.1-arm64-arm-64bit-Mach-O,3.13.1,3.2.6,11,Apple M3 Pro,1,Apple M3 Pro,-99.1769,19.3901,18.0,process,0,0,0,0,N,1.0,0.0
2026-04-12T19:25:50,MentalRisk2026,9a79c702-e625-4d64-9484-451b3efe2cf1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.169044958998711,6.706717870650622e-08,2.1163214651172613e-08,0.8840999999999999,0.2883,3.0,3.273748624538105e-09,1.2813576922817205e-07,8.089933332181924e-10,1.3221851118592834e-07,0.0,Mexico,MEX,mexico city,,,macOS-26.4.1-arm64-arm-64bit-Mach-O,3.13.1,3.2.6,11,Apple M3 Pro,1,Apple M3 Pro,-99.1769,19.3901,18.0,process,0,0,0,0,N,1.0,0.0
2026-04-12T19:58:42,MentalRisk2026,a7d9a1d2-e41e-4b74-978f-4c1bc70f0481,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.121738500001811,3.94853343470802e-08,1.2648507985873029e-08,0.9163,0.1632,3.0,5.418514597243201e-09,7.07054971413066e-08,1.7187158330974242e-09,7.784272757164724e-08,0.0,Mexico,MEX,mexico city,,,macOS-26.4.1-arm64-arm-64bit-Mach-O,3.13.1,3.2.6,11,Apple M3 Pro,1,Apple M3 Pro,-99.1769,19.3901,18.0,process,0,0,0,0,N,1.0,0.0
2026-04-12T20:26:00,MentalRisk2026,7f2007ef-c3f0-4365-acd0-74817d7fa8c3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.16345766700033,4.465319960400782e-08,1.4115314413658364e-08,0.7779999999999999,0.1906,3.0,3.238596160111531e-09,8.401532628764493e-08,7.769099981184505e-10,8.80308324458749e-08,0.0,Mexico,MEX,mexico city,,,macOS-26.4.1-arm64-arm-64bit-Mach-O,3.13.1,3.2.6,11,Apple M3 Pro,1,Apple M3 Pro,-99.1769,19.3901,18.0,process,0,0,0,0,N,1.0,0.0
2026-04-12T20:29:09,MentalRisk2026,31a758ca-6d3c-495a-b320-ccdd0b8668c7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.15628870799992,5.84790193800703e-08,1.852777891700767e-08,1.5404,0.2503,3.0,5.600922641170958e-09,1.0899694741668323e-07,6.896525004170447e-10,1.1528752255827124e-07,0.0,Mexico,MEX,mexico city,,,macOS-26.4.1-arm64-arm-64bit-Mach-O,3.13.1,3.2.6,11,Apple M3 Pro,1,Apple M3 Pro,-99.1769,19.3901,18.0,process,0,0,0,0,N,1.0,0.0
